repo,language,star_bucket,stars_at_selection,rank_in_cell,scan_status,private,default_branch,workflow_files,workflow_files_parsed,config_jobs,has_workflows,uses_cache_any_job,jobs_with_install_steps,install_jobs_with_cache,timeout_any_job,timeout_all_jobs,concurrency_cancel_any_pr_workflow,pr_workflows,scheduled_workflows,runs_total_in_window_90d,runs_listed,runs_failed_listed,runs_scheduled_listed,runs_with_job_data,jobs_sampled,billed_minutes_sampled,raw_seconds_sampled,rounding_waste_minutes_sampled,list_price_2026_sampled,list_price_2025_sampled,priced_minutes_sampled,self_hosted_minutes_sampled,unpriced_hosted_minutes_sampled,avg_billed_minutes_per_run_sampled,est_billed_minutes_90d,est_list_price_2026_90d,markdown_files,top_level_dirs,scanned_at,api_requests
Pactum7/ticket-grabbing,JavaScript,500-1999,1926,44,done,False,main,0.0,0.0,0.0,False,False,0.0,0.0,False,False,False,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,8.0,400.0,1.3,0.0,0.0,0.0,0.0,8.0,4.0,8.0,0.0,3.0,6.0,2026-09-11T19:44:41Z,7.0
amElnagdy/delegate-skills,JavaScript,500-1999,1925,45,done,False,master,1.0,1.0,1.0,True,False,1.0,0.0,False,False,False,1.0,0.0,344.0,200.0,16.0,0.0,2.0,2.0,4.0,208.0,0.5,0.024,0.032,4.0,0.0,0.0,2.0,688.0,4.13,93.0,5.0,2026-09-11T19:44:53Z,15.0
bpmn-io/diagram-js,JavaScript,500-1999,1922,46,done,False,develop,5.0,5.0,6.0,True,True,2.0,2.0,False,False,False,4.0,0.0,831.0,200.0,44.0,0.0,8.0,14.0,52.0,2630.0,8.2,0.608,0.808,52.0,0.0,0.0,6.5,5402.0,63.16,8.0,4.0,2026-09-11T19:45:08Z,19.0
nickjvandyke/eslint-plugin-react-you-might-not-need-an-effect,JavaScript,500-1999,1921,47,done,False,main,3.0,3.0,3.0,True,True,2.0,2.0,False,False,False,1.0,0.0,37.0,37.0,2.0,0.0,8.0,8.0,8.0,139.0,5.7,0.048,0.064,8.0,0.0,0.0,1.0,37.0,0.22,4.0,4.0,2026-09-11T19:45:17Z,16.0
aeonfun/opendia,JavaScript,500-1999,1920,48,done,False,main,2.0,2.0,3.0,True,True,3.0,2.0,False,False,False,1.0,0.0,159.0,158.0,4.0,0.0,8.0,11.0,11.0,281.0,6.3,0.066,0.088,11.0,0.0,0.0,1.38,219.0,1.31,10.0,7.0,2026-09-11T19:45:30Z,16.0
shufflewzc/faker3,JavaScript,500-1999,1919,49,done,False,main,0.0,0.0,0.0,False,False,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2026-09-11T19:45:32Z,5.0
TanShilongMario/PromptFill,JavaScript,500-1999,1919,50,done,False,main,0.0,0.0,0.0,False,False,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2026-09-11T19:45:33Z,5.0
MrXujiang/h5-Dooring,JavaScript,2000-9999,9987,1,done,False,master,0.0,0.0,0.0,False,False,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,6.0,2026-09-11T19:45:36Z,5.0
DevExpress/testcafe,JavaScript,2000-9999,9904,2,done,False,master,32.0,31.0,24.0,True,True,8.0,3.0,False,False,False,3.0,4.0,2905.0,200.0,28.0,98.0,8.0,22.0,70.0,3266.0,15.6,0.42,0.56,70.0,0.0,0.0,8.75,25419.0,152.51,13.0,11.0,2026-09-11T19:46:04Z,46.0
evolus/pencil,JavaScript,2000-9999,9864,3,done,False,master,0.0,0.0,0.0,False,False,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2026-09-11T19:46:07Z,5.0
pmndrs/drei,JavaScript,2000-9999,9863,4,done,False,master,3.0,3.0,4.0,True,True,3.0,3.0,False,False,True,1.0,0.0,118.0,118.0,43.0,0.0,5.0,9.0,16.0,712.0,4.1,0.096,0.128,16.0,0.0,0.0,3.2,378.0,2.27,141.0,8.0,2026-09-11T19:46:18Z,17.0
goofychris/art-template,JavaScript,2000-9999,9847,5,done,False,master,0.0,0.0,0.0,False,False,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2026-09-11T19:46:20Z,5.0
timarney/react-app-rewired,JavaScript,2000-9999,9839,6,done,False,master,0.0,0.0,0.0,False,False,0.0,0.0,False,False,False,0.0,0.0,32.0,31.0,23.0,0.0,8.0,8.0,10.0,426.0,2.9,0.06,0.08,10.0,0.0,0.0,1.25,40.0,0.24,3.0,6.0,2026-09-11T19:46:28Z,13.0
vercel/ncc,JavaScript,2000-9999,9838,7,done,False,main,2.0,2.0,2.0,True,True,1.0,1.0,True,False,True,2.0,0.0,233.0,200.0,18.0,0.0,6.0,6.0,9.0,412.0,2.1,0.054,0.072,9.0,0.0,0.0,1.5,350.0,2.1,11.0,8.0,2026-09-11T19:46:41Z,16.0
streamaserver/streama,JavaScript,2000-9999,9822,8,done,False,master,0.0,0.0,0.0,False,False,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,2026-09-11T19:46:43Z,5.0
sinonjs/sinon,JavaScript,2000-9999,9757,9,done,False,main,4.0,4.0,11.0,True,True,8.0,8.0,False,False,False,4.0,1.0,330.0,200.0,69.0,8.0,8.0,18.0,24.0,886.0,9.2,0.144,0.192,24.0,0.0,0.0,3.0,990.0,5.94,249.0,6.0,2026-09-11T19:46:57Z,18.0
sindresorhus/ora,JavaScript,2000-9999,9748,10,done,False,main,1.0,1.0,1.0,True,False,1.0,0.0,False,False,False,1.0,0.0,9.0,9.0,1.0,0.0,8.0,16.0,16.0,524.0,7.3,0.096,0.128,16.0,0.0,0.0,2.0,18.0,0.11,2.0,1.0,2026-09-11T19:47:05Z,14.0
bpmn-io/bpmn-js,JavaScript,2000-9999,9653,11,done,False,develop,6.0,6.0,7.0,True,True,3.0,3.0,False,False,False,4.0,0.0,780.0,200.0,11.0,0.0,8.0,15.0,36.0,1711.0,7.5,0.524,0.704,36.0,0.0,0.0,4.5,3510.0,51.09,9.0,7.0,2026-09-11T19:47:21Z,20.0
Hypfer/Valetudo,JavaScript,2000-9999,9647,12,done,False,master,10.0,10.0,12.0,True,True,5.0,1.0,False,False,False,3.0,4.0,473.0,200.0,0.0,123.0,8.0,10.0,21.0,899.0,6.0,0.126,0.168,21.0,0.0,0.0,2.62,1242.0,7.45,37.0,8.0,2026-09-11T19:47:37Z,24.0
jprichardson/node-fs-extra,JavaScript,2000-9999,9590,13,done,False,master,1.0,1.0,1.0,True,False,1.0,0.0,False,False,False,1.0,0.0,13.0,13.0,0.0,0.0,8.0,128.0,193.0,7596.0,66.4,6.01,7.968,193.0,0.0,0.0,24.12,314.0,9.77,32.0,4.0,2026-09-11T19:47:54Z,14.0
eduardolundgren/tracking.js,JavaScript,2000-9999,9462,14,done,False,master,0.0,0.0,0.0,False,False,0.0,0.0,False,False,False,0.0,0.0,2.0,2.0,0.0,0.0,2.0,6.0,6.0,102.0,4.3,0.036,0.048,6.0,0.0,0.0,3.0,6.0,0.04,3.0,5.0,2026-09-11T19:47:58Z,7.0
swagger-api/swagger-editor,JavaScript,2000-9999,9461,15,done,False,main,6.0,6.0,6.0,True,True,4.0,2.0,True,False,False,3.0,2.0,687.0,200.0,50.0,28.0,8.0,8.0,38.0,2086.0,3.2,0.228,0.304,38.0,0.0,0.0,4.75,3263.0,19.58,13.0,9.0,2026-09-11T19:48:13Z,20.0
carbon-design-system/carbon,JavaScript,2000-9999,9446,16,done,False,main,30.0,30.0,55.0,True,True,31.0,15.0,True,False,True,6.0,8.0,25913.0,200.0,11.0,1.0,8.0,28.0,113.0,5934.0,14.1,0.618,0.824,103.0,10.0,0.0,14.12,366021.0,2001.78,532.0,11.0,2026-09-11T19:48:40Z,44.0
marcelscruz/public-apis,JavaScript,2000-9999,9444,17,done,False,main,1.0,1.0,1.0,True,False,1.0,0.0,False,False,False,0.0,0.0,431.0,200.0,14.0,9.0,8.0,8.0,9.0,207.0,5.5,0.054,0.072,9.0,0.0,0.0,1.12,485.0,2.91,5.0,5.0,2026-09-11T19:48:54Z,15.0
open-gsd/gsd-core,JavaScript,2000-9999,9364,18,done,False,next,31.0,31.0,54.0,True,True,24.0,11.0,True,False,True,18.0,6.0,98970.0,200.0,5.0,10.0,8.0,24.0,17.0,272.0,12.5,0.102,0.136,17.0,0.0,0.0,2.12,210311.0,1261.87,1815.0,25.0,2026-09-11T19:49:18Z,45.0
c3js/c3,JavaScript,2000-9999,9348,19,done,False,main,1.0,1.0,2.0,True,True,2.0,1.0,False,False,False,1.0,0.0,96.0,96.0,58.0,0.0,8.0,10.0,15.0,654.0,4.1,0.09,0.12,15.0,0.0,0.0,1.88,180.0,1.08,5.0,8.0,2026-09-11T19:49:29Z,14.0
WebGoat/WebGoat,JavaScript,2000-9999,9331,20,done,False,main,3.0,3.0,5.0,True,False,4.0,0.0,False,False,False,1.0,0.0,213.0,200.0,46.0,0.0,7.0,24.0,5428.0,324996.0,11.4,33.812,45.072,5428.0,0.0,0.0,775.43,165166.0,1028.85,11.0,5.0,2026-09-11T19:49:45Z,17.0
terser/terser,JavaScript,2000-9999,9329,21,done,False,master,1.0,1.0,1.0,True,False,1.0,0.0,False,False,False,1.0,0.0,128.0,128.0,17.0,0.0,2.0,13.0,17.0,712.0,5.1,0.13,0.192,17.0,0.0,0.0,8.5,1088.0,8.32,7.0,6.0,2026-09-11T19:49:58Z,15.0
dessant/buster,JavaScript,2000-9999,9293,22,done,False,main,2.0,2.0,3.0,True,False,1.0,0.0,False,False,False,0.0,0.0,15.0,14.0,0.0,0.0,8.0,18.0,20.0,850.0,5.8,0.12,0.16,20.0,0.0,0.0,2.5,38.0,0.22,4.0,2.0,2026-09-11T19:50:07Z,15.0
bytedance/xgplayer,JavaScript,2000-9999,9293,23,done,False,main,2.0,2.0,6.0,True,True,0.0,0.0,False,False,False,0.0,1.0,39.0,39.0,1.0,0.0,8.0,21.0,30.0,1344.0,7.6,0.18,0.24,30.0,0.0,0.0,3.75,146.0,0.88,32.0,9.0,2026-09-11T19:50:18Z,15.0
jsx-eslint/eslint-plugin-react,JavaScript,2000-9999,9292,24,done,False,master,10.0,10.0,18.0,True,False,1.0,0.0,False,False,False,7.0,1.0,377.0,200.0,70.0,6.0,8.0,522.0,1244.0,58938.0,261.7,7.464,9.952,1244.0,0.0,0.0,155.5,58624.0,351.74,108.0,8.0,2026-09-11T19:51:17Z,27.0
react-grid-layout/react-draggable,JavaScript,2000-9999,9288,25,done,False,master,2.0,2.0,5.0,True,True,5.0,4.0,False,False,False,1.0,0.0,42.0,42.0,3.0,0.0,6.0,18.0,19.0,823.0,5.3,0.114,0.152,19.0,0.0,0.0,3.17,133.0,0.8,3.0,6.0,2026-09-11T19:51:27Z,15.0
grpc/grpc-web,JavaScript,2000-9999,9258,26,done,False,master,4.0,4.0,4.0,True,False,1.0,0.0,False,False,False,3.0,0.0,35.0,35.0,4.0,0.0,8.0,12.0,1494.0,89280.0,6.0,90.412,116.648,1494.0,0.0,0.0,186.75,6536.0,395.55,19.0,11.0,2026-09-11T19:51:38Z,17.0
bigbluebutton/bigbluebutton,JavaScript,2000-9999,9217,27,done,False,v3.0.x-develop,13.0,13.0,21.0,True,True,7.0,3.0,False,False,True,10.0,1.0,16355.0,200.0,5.0,0.0,8.0,38.0,237.0,12917.0,21.7,1.422,1.896,237.0,0.0,0.0,29.62,484517.0,2907.1,67.0,26.0,2026-09-11T19:52:06Z,27.0
oso95/scroll-world,JavaScript,2000-9999,9217,28,done,False,main,0.0,0.0,0.0,False,False,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2026-09-11T19:52:08Z,5.0
kpdecker/jsdiff,JavaScript,2000-9999,9206,29,done,False,master,0.0,0.0,0.0,False,False,0.0,0.0,False,False,False,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,13.0,741.0,0.7,0.018,0.024,3.0,0.0,10.0,2.6,13.0,0.02,3.0,5.0,2026-09-11T19:52:13Z,10.0
minbrowser/min,JavaScript,2000-9999,9174,30,done,False,master,1.0,1.0,1.0,True,False,1.0,0.0,False,False,False,0.0,0.0,4.0,4.0,0.0,0.0,4.0,16.0,49.0,2280.0,11.0,0.81,1.104,49.0,0.0,0.0,12.25,49.0,0.81,9.0,12.0,2026-09-11T19:52:20Z,10.0
EvoMap/evolver,JavaScript,2000-9999,9059,31,done,False,main,1.0,1.0,1.0,True,True,1.0,1.0,False,False,True,1.0,0.0,123.0,115.0,37.0,0.0,8.0,9.0,16.0,537.0,7.0,0.096,0.128,16.0,0.0,0.0,2.0,246.0,1.48,11.0,7.0,2026-09-11T19:52:32Z,15.0
release-it/release-it,JavaScript,2000-9999,9055,32,done,False,main,4.0,4.0,4.0,True,False,2.0,0.0,False,False,False,3.0,1.0,158.0,158.0,5.0,13.0,7.0,15.0,27.0,1189.0,7.2,0.702,0.936,27.0,0.0,0.0,3.86,609.0,15.85,23.0,9.0,2026-09-11T19:52:46Z,18.0
rawgraphs/rawgraphs-app,JavaScript,2000-9999,9031,33,done,False,master,2.0,2.0,2.0,True,True,2.0,2.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2026-09-11T19:52:50Z,7.0
xanderfrangos/twinkle-tray,JavaScript,2000-9999,9010,34,done,False,master,1.0,1.0,1.0,True,True,1.0,1.0,False,False,False,1.0,0.0,191.0,191.0,17.0,0.0,5.0,5.0,29.0,1581.0,2.6,0.244,0.384,26.0,0.0,3.0,5.8,1108.0,9.32,5.0,4.0,2026-09-11T19:53:04Z,15.0
remarkjs/remark,JavaScript,2000-9999,8996,35,done,False,main,2.0,2.0,3.0,True,False,2.0,0.0,False,False,False,2.0,0.0,36.0,36.0,2.0,0.0,8.0,24.0,86.0,4495.0,11.1,0.516,0.688,86.0,0.0,0.0,10.75,387.0,2.32,9.0,3.0,2026-09-11T19:53:14Z,15.0
beautifier/js-beautify,JavaScript,2000-9999,8996,36,done,False,main,4.0,4.0,4.0,True,True,2.0,1.0,False,False,False,2.0,1.0,335.0,200.0,10.0,12.0,8.0,26.0,79.0,3987.0,12.6,1.594,2.152,79.0,0.0,0.0,9.88,3308.0,66.75,8.0,6.0,2026-09-11T19:53:30Z,18.0
ljharb/qs,JavaScript,2000-9999,8941,37,done,False,main,6.0,6.0,4.0,True,False,0.0,0.0,False,False,False,6.0,0.0,484.0,200.0,68.0,0.0,8.0,543.0,733.0,32642.0,189.0,4.398,5.864,733.0,0.0,0.0,91.62,44346.0,266.08,5.0,5.0,2026-09-11T19:54:27Z,24.0
eze-is/web-access,JavaScript,2000-9999,8907,38,done,False,main,0.0,0.0,0.0,False,False,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2026-09-11T19:54:29Z,5.0
locomotivemtl/locomotive-scroll,JavaScript,2000-9999,8857,39,done,False,main,0.0,0.0,0.0,False,False,0.0,0.0,False,False,False,0.0,0.0,29.0,26.0,19.0,0.0,8.0,8.0,14.0,610.0,3.8,0.084,0.112,14.0,0.0,0.0,1.75,51.0,0.3,20.0,4.0,2026-09-11T19:54:37Z,13.0
OnsenUI/OnsenUI,JavaScript,2000-9999,8856,40,done,False,master,1.0,1.0,1.0,True,False,0.0,0.0,False,False,False,0.0,1.0,1849.0,200.0,0.0,200.0,8.0,8.0,8.0,38.0,7.4,0.048,0.064,8.0,0.0,0.0,1.0,1849.0,11.09,26.0,11.0,2026-09-11T19:54:49Z,15.0
violentmonkey/violentmonkey,JavaScript,2000-9999,8856,41,done,False,master,5.0,5.0,10.0,True,False,4.0,0.0,False,False,False,2.0,1.0,244.0,200.0,4.0,9.0,8.0,13.0,11.0,447.0,3.5,0.066,0.088,11.0,0.0,0.0,1.38,336.0,2.01,5.0,6.0,2026-09-11T19:55:03Z,19.0
idurar/idurar-erp-crm,JavaScript,2000-9999,8788,42,done,False,master,2.0,2.0,2.0,True,False,0.0,0.0,False,False,False,1.0,1.0,159.0,158.0,92.0,90.0,8.0,8.0,8.0,204.0,4.6,0.048,0.064,8.0,0.0,0.0,1.0,159.0,0.95,55.0,5.0,2026-09-11T19:55:15Z,16.0
justlovemaki/AIClient2API,JavaScript,2000-9999,8775,43,done,False,main,1.0,1.0,1.0,True,True,0.0,0.0,False,False,False,0.0,0.0,32.0,31.0,0.0,0.0,8.0,8.0,14.0,635.0,3.4,0.084,0.112,14.0,0.0,0.0,1.75,56.0,0.34,10.0,8.0,2026-09-11T19:55:22Z,14.0
bigcalendar/react-big-calendar,JavaScript,2000-9999,8752,44,done,False,master,4.0,4.0,5.0,True,True,3.0,1.0,False,False,False,1.0,0.0,12.0,10.0,1.0,0.0,2.0,2.0,3.0,94.0,1.4,0.018,0.024,3.0,0.0,0.0,1.5,18.0,0.11,102.0,12.0,2026-09-11T19:55:30Z,17.0
porsager/postgres,JavaScript,2000-9999,8724,45,done,False,master,1.0,1.0,1.0,True,False,1.0,0.0,False,False,False,1.0,0.0,22.0,22.0,9.0,0.0,1.0,1.0,6.0,308.0,0.9,0.036,0.048,6.0,0.0,0.0,6.0,132.0,0.79,3.0,7.0,2026-09-11T19:55:37Z,14.0
Kenshin/simpread,JavaScript,2000-9999,8709,46,done,False,master,0.0,0.0,0.0,False,False,0.0,0.0,False,False,False,0.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,108.0,1.2,0.018,0.024,3.0,0.0,0.0,1.0,3.0,0.02,1.0,3.0,2026-09-11T19:55:40Z,8.0
pdone/lx-music-source,JavaScript,2000-9999,8667,47,done,False,main,1.0,1.0,1.0,True,False,0.0,0.0,False,False,False,0.0,1.0,43.0,43.0,2.0,39.0,8.0,8.0,8.0,67.0,6.9,0.048,0.064,8.0,0.0,0.0,1.0,43.0,0.26,2.0,9.0,2026-09-11T19:55:48Z,14.0
givanz/VvvebJs,JavaScript,2000-9999,8664,48,done,False,master,0.0,0.0,0.0,False,False,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,2026-09-11T19:55:50Z,5.0
jonobr1/two.js,JavaScript,2000-9999,8657,49,done,False,dev,5.0,5.0,6.0,True,True,5.0,2.0,False,False,False,3.0,2.0,243.0,200.0,26.0,20.0,8.0,11.0,19.0,774.0,6.1,0.114,0.152,19.0,0.0,0.0,2.38,577.0,3.46,53.0,7.0,2026-09-11T19:56:04Z,19.0
TiddlyWiki/TiddlyWiki5,JavaScript,2000-9999,8648,50,done,False,master,7.0,7.0,11.0,True,False,4.0,0.0,False,False,True,6.0,0.0,3159.0,200.0,11.0,0.0,8.0,13.0,20.0,673.0,8.8,0.12,0.16,20.0,0.0,0.0,2.5,7898.0,47.38,18.0,11.0,2026-09-11T19:56:19Z,21.0
affaan-m/ECC,JavaScript,10000-inf,256385,1,done,False,main,12.0,12.0,25.0,True,False,21.0,0.0,True,False,True,2.0,3.0,2943.0,200.0,27.0,11.0,7.0,9.0,15.0,705.0,3.2,0.09,0.12,15.0,0.0,0.0,2.14,6306.0,37.84,2524.0,43.0,2026-09-11T19:56:35Z,26.0
react/react,JavaScript,10000-inf,250043,2,done,False,main,26.0,26.0,67.0,True,True,40.0,39.0,False,False,True,12.0,6.0,13532.0,200.0,1.0,3.0,8.0,247.0,471.0,20837.0,123.7,2.826,3.768,471.0,0.0,0.0,58.88,796696.0,4780.18,2003.0,8.0,2026-09-11T19:57:01Z,42.0
trekhleb/javascript-algorithms,JavaScript,10000-inf,196675,3,done,False,master,1.0,1.0,1.0,True,False,1.0,0.0,False,False,False,1.0,0.0,53.0,53.0,11.0,0.0,1.0,1.0,2.0,102.0,0.3,0.012,0.016,2.0,0.0,0.0,2.0,106.0,0.64,259.0,4.0,2026-09-11T19:57:08Z,14.0
Snailclimb/JavaGuide,JavaScript,10000-inf,158454,4,done,False,main,1.0,1.0,1.0,True,True,1.0,1.0,False,False,False,1.0,0.0,100.0,99.0,46.0,0.0,8.0,8.0,8.0,406.0,1.2,0.048,0.064,8.0,0.0,0.0,1.0,100.0,0.6,455.0,5.0,2026-09-11T19:57:17Z,14.0
vercel/next.js,JavaScript,10000-inf,142238,5,done,False,canary,29.0,29.0,51.0,True,True,23.0,9.0,True,False,True,5.0,10.0,157548.0,200.0,4.0,10.0,8.0,61.0,24.0,583.0,14.3,0.12,0.16,20.0,4.0,0.0,3.0,472644.0,2363.22,1269.0,28.0,2026-09-11T19:57:43Z,43.0
DietrichGebert/ponytail,JavaScript,10000-inf,135683,6,done,False,main,2.0,2.0,2.0,True,False,2.0,0.0,False,False,False,1.0,0.0,497.0,200.0,35.0,0.0,2.0,2.0,5.0,224.0,1.3,0.03,0.04,5.0,0.0,0.0,2.5,1242.0,7.46,56.0,25.0,2026-09-11T19:57:55Z,16.0
Chalarangelo/30-seconds-of-code,JavaScript,10000-inf,129040,7,done,False,master,4.0,4.0,4.0,True,False,1.0,0.0,False,False,False,2.0,2.0,308.0,200.0,13.0,106.0,8.0,9.0,11.0,299.0,6.0,0.066,0.088,11.0,0.0,0.0,1.38,424.0,2.54,782.0,8.0,2026-09-11T19:58:12Z,18.0
nodejs/node,JavaScript,10000-inf,121586,8,done,False,main,45.0,45.0,66.0,True,True,31.0,10.0,False,False,True,18.0,19.0,79666.0,200.0,7.0,26.0,8.0,21.0,34.0,1461.0,9.7,0.072,0.074,34.0,0.0,0.0,4.25,338580.0,716.99,723.0,12.0,2026-09-11T19:58:46Z,59.0
mrdoob/three.js,JavaScript,10000-inf,115413,9,done,False,dev,6.0,6.0,7.0,True,True,4.0,4.0,True,False,False,4.0,1.0,6064.0,200.0,5.0,0.0,8.0,15.0,63.0,3321.0,7.7,0.378,0.504,63.0,0.0,0.0,7.88,47754.0,286.52,863.0,12.0,2026-09-11T19:59:00Z,20.0
axios/axios,JavaScript,10000-inf,109222,10,done,False,v1.x,8.0,8.0,21.0,True,False,15.0,0.0,False,False,True,5.0,0.0,2944.0,200.0,12.0,0.0,2.0,2.0,2.0,94.0,0.4,0.012,0.016,2.0,0.0,0.0,1.0,2944.0,17.66,160.0,9.0,2026-09-11T19:59:14Z,22.0
mui/material-ui,JavaScript,10000-inf,99026,11,done,False,master,17.0,17.0,17.0,True,True,4.0,4.0,False,False,False,5.0,4.0,11886.0,200.0,4.0,4.0,8.0,16.0,42.0,2058.0,7.7,1.164,1.52,42.0,0.0,0.0,5.25,62402.0,1729.41,423.0,14.0,2026-09-11T19:59:36Z,31.0
microsoft/Web-Dev-For-Beginners,JavaScript,10000-inf,96667,12,done,False,main,5.0,5.0,10.0,True,False,0.0,0.0,True,False,False,0.0,3.0,242.0,200.0,101.0,160.0,8.0,20.0,88.0,4782.0,8.3,0.504,0.668,88.0,0.0,0.0,11.0,2662.0,15.25,5596.0,23.0,2026-09-11T19:59:52Z,19.0
addyosmani/agent-skills,JavaScript,10000-inf,93545,13,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
louislam/uptime-kuma,JavaScript,10000-inf,91273,14,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sveltejs/svelte,JavaScript,10000-inf,88097,15,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonxlnx/taste-skill,JavaScript,10000-inf,86248,16,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anuraghazra/github-readme-stats,JavaScript,10000-inf,79840,17,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FortAwesome/Font-Awesome,JavaScript,10000-inf,76918,18,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juliangarnier/anime,JavaScript,10000-inf,72782,19,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hakimel/reveal.js,JavaScript,10000-inf,72286,20,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
career-ops-hq/career-ops,JavaScript,10000-inf,71269,21,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expressjs/express,JavaScript,10000-inf,69453,22,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gorhill/uBlock,JavaScript,10000-inf,67755,23,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chartjs/Chart.js,JavaScript,10000-inf,67690,24,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pbakaus/impeccable,JavaScript,10000-inf,67294,25,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leonardomso/33-js-concepts,JavaScript,10000-inf,66525,26,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
webpack/webpack,JavaScript,10000-inf,65947,27,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mintplex-Labs/anything-llm,JavaScript,10000-inf,65931,28,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asgeirtj/system_prompts_leaks,JavaScript,10000-inf,64847,29,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jgraph/drawio-desktop,JavaScript,10000-inf,63048,30,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
byoungd/up,JavaScript,10000-inf,62648,31,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lodash/lodash,JavaScript,10000-inf,61280,32,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jquery/jquery,JavaScript,10000-inf,59780,33,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tt-a1i/archify,JavaScript,10000-inf,58360,34,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h5bp/html5-boilerplate,JavaScript,10000-inf,57618,35,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gatsbyjs/gatsby,JavaScript,10000-inf,55939,36,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mozilla/pdf.js,JavaScript,10000-inf,53860,37,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chinese-poetry/chinese-poetry,JavaScript,10000-inf,53406,38,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prettier/prettier,JavaScript,10000-inf,52247,39,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poteto/hiring-without-whiteboards,JavaScript,10000-inf,52091,40,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
